bk_Code;ID;PARENT_ID;VERSION;VALUE;LANGUAGE;CODE_VALUE;IUPAC_NAME;TEXT_KEY
A0BA03EE-3FCE-4190-8456-CBC4104DF316-it;A0BA03EE-3FCE-4190-8456-CBC4104DF316;NULL;0;Trattamento frazionato: 3 x 1 l/ha.;it;NULL;NULL;ApplicationComment
A0C29069-5DBA-4E89-B7F9-4C556C272821-en;A0C29069-5DBA-4E89-B7F9-4C556C272821;E55D75D3-B805-4BFD-B2B0-D02368BD32AC;0;NULL;en;NULL;NULL;Culture
A0C29069-5DBA-4E89-B7F9-4C556C272821-it;A0C29069-5DBA-4E89-B7F9-4C556C272821;E55D75D3-B805-4BFD-B2B0-D02368BD32AC;0;Rapa di Brassica rapa e B. napus;it;NULL;NULL;Culture
A0C29069-5DBA-4E89-B7F9-4C556C272821-fr;A0C29069-5DBA-4E89-B7F9-4C556C272821;E55D75D3-B805-4BFD-B2B0-D02368BD32AC;0;rave de Brassica rapa et B. napus;fr;NULL;NULL;Culture
A0C29069-5DBA-4E89-B7F9-4C556C272821-de;A0C29069-5DBA-4E89-B7F9-4C556C272821;E55D75D3-B805-4BFD-B2B0-D02368BD32AC;0;Speisekohlrüben;de;NULL;NULL;Culture
A0D3605A-8C4B-460D-B1D1-B4D372184AF6-en;A0D3605A-8C4B-460D-B1D1-B4D372184AF6;NULL;0;;en;9301;NULL;Obligation
A0D3605A-8C4B-460D-B1D1-B4D372184AF6-de;A0D3605A-8C4B-460D-B1D1-B4D372184AF6;NULL;0;Behandlungen in 350 l Wasser 1 mal pro Woche, sobald 30 % der Pflanzen aufgelaufen sind.;de;9301;NULL;Obligation
A0D3605A-8C4B-460D-B1D1-B4D372184AF6-fr;A0D3605A-8C4B-460D-B1D1-B4D372184AF6;NULL;0;Traitements dans 350 l d'eau, 1 fois par semaine, dès 30% de levée.;fr;9301;NULL;Obligation
A0D3605A-8C4B-460D-B1D1-B4D372184AF6-it;A0D3605A-8C4B-460D-B1D1-B4D372184AF6;NULL;0;Trattamenti in 350 l d'acqua 1 x alla settimana, dopo la levata del 30% delle piante.;it;9301;NULL;Obligation
A0D7E6EA-CB57-4E37-8FAD-2FCF26F69804-en;A0D7E6EA-CB57-4E37-8FAD-2FCF26F69804;NULL;0;;en;NULL;NULL;Country
A0D7E6EA-CB57-4E37-8FAD-2FCF26F69804-de;A0D7E6EA-CB57-4E37-8FAD-2FCF26F69804;NULL;0;United Kingdom;de;NULL;NULL;Country
A0D7E6EA-CB57-4E37-8FAD-2FCF26F69804-fr;A0D7E6EA-CB57-4E37-8FAD-2FCF26F69804;NULL;0;United Kingdom;fr;NULL;NULL;Country
A0D7E6EA-CB57-4E37-8FAD-2FCF26F69804-it;A0D7E6EA-CB57-4E37-8FAD-2FCF26F69804;NULL;0;United Kingdom;it;NULL;NULL;Country
A122BF07-A828-4240-B23B-FF9295FEF06B-en;A122BF07-A828-4240-B23B-FF9295FEF06B;NULL;0;;en;NULL;NULL;Pest
A122BF07-A828-4240-B23B-FF9295FEF06B-de;A122BF07-A828-4240-B23B-FF9295FEF06B;NULL;0;Blattfusarium;de;NULL;NULL;Pest
A122BF07-A828-4240-B23B-FF9295FEF06B-fr;A122BF07-A828-4240-B23B-FF9295FEF06B;NULL;0;Fusariose foliaire;fr;NULL;NULL;Pest
A122BF07-A828-4240-B23B-FF9295FEF06B-it;A122BF07-A828-4240-B23B-FF9295FEF06B;NULL;0;Fusariosi fogliare;it;NULL;NULL;Pest
A1263AE0-F690-4900-B250-CF0979A4F19B-en;A1263AE0-F690-4900-B250-CF0979A4F19B;NULL;0;;en;NULL;NULL;Measure
A1263AE0-F690-4900-B250-CF0979A4F19B-fr;A1263AE0-F690-4900-B250-CF0979A4F19B;NULL;0;bâtonnet par station d'appâtage ;fr;NULL;NULL;Measure
A1263AE0-F690-4900-B250-CF0979A4F19B-it;A1263AE0-F690-4900-B250-CF0979A4F19B;NULL;0;stick per stazione con esca ;it;NULL;NULL;Measure
A1263AE0-F690-4900-B250-CF0979A4F19B-de;A1263AE0-F690-4900-B250-CF0979A4F19B;NULL;0;Stick pro Köderstation ;de;NULL;NULL;Measure
A126AEEE-0E6C-4DAB-8AC2-0AA63C11C361-en;A126AEEE-0E6C-4DAB-8AC2-0AA63C11C361;NULL;0;;en;9653;NULL;Obligation
A126AEEE-0E6C-4DAB-8AC2-0AA63C11C361-de;A126AEEE-0E6C-4DAB-8AC2-0AA63C11C361;NULL;0;Behandlung sobald die Kulturen gut eingewurzelt sind (3-4 Wochen nach der Pflanzung).;de;9653;NULL;Obligation
A126AEEE-0E6C-4DAB-8AC2-0AA63C11C361-fr;A126AEEE-0E6C-4DAB-8AC2-0AA63C11C361;NULL;0;Traitement sitôt que les cultures ont bien pris racine (3 à 4 semaines après plantation).;fr;9653;NULL;Obligation
A126AEEE-0E6C-4DAB-8AC2-0AA63C11C361-it;A126AEEE-0E6C-4DAB-8AC2-0AA63C11C361;NULL;0;Trattamento dopo che le colture si sono ben radicate (3-4 settimane dopo il trapianto).;it;9653;NULL;Obligation
A12CDB04-9144-46DA-A0AF-47201713959C-en;A12CDB04-9144-46DA-A0AF-47201713959C;NULL;0;;en;13491;NULL;Obligation
A12CDB04-9144-46DA-A0AF-47201713959C-fr;A12CDB04-9144-46DA-A0AF-47201713959C;NULL;0;Ne pas utiliser sur fruits qui suite à des lésions sécrètent du jus.;fr;13491;NULL;Obligation
A12CDB04-9144-46DA-A0AF-47201713959C-de;A12CDB04-9144-46DA-A0AF-47201713959C;NULL;0;Nicht auf Früchten einsetzen, die aufgrund von Beschädigungen Fruchtsaft absondern.;de;13491;NULL;Obligation
A12CDB04-9144-46DA-A0AF-47201713959C-it;A12CDB04-9144-46DA-A0AF-47201713959C;NULL;0;Non utilizzare su frutti che a causa di lesioni secernono succo.;it;13491;NULL;Obligation
A1325228-DD91-473A-BF37-C871475388DC-en;A1325228-DD91-473A-BF37-C871475388DC;NULL;0;;en;9462;NULL;Obligation
A1325228-DD91-473A-BF37-C871475388DC-fr;A1325228-DD91-473A-BF37-C871475388DC;NULL;0;En mélange avec Derosal (0.4 kg/ha) en cas de forte pression de maladie. ;fr;9462;NULL;Obligation
A1325228-DD91-473A-BF37-C871475388DC-it;A1325228-DD91-473A-BF37-C871475388DC;NULL;0;In combinazione con Derosal (0.4 kg/ha) in caso di forte infestazione.;it;9462;NULL;Obligation
A1325228-DD91-473A-BF37-C871475388DC-de;A1325228-DD91-473A-BF37-C871475388DC;NULL;0;In Tankmischung mit Derosal (0.4 kg/ha) bei starkem Befallsdruck. ;de;9462;NULL;Obligation
A13D8AAC-CF03-4198-9892-9F0D02CAF83F-de;A13D8AAC-CF03-4198-9892-9F0D02CAF83F;NULL;0;Kann für Wasserorganismen schädlich sein, mit langfristiger Wirkung.;de;H413;NULL;CodeR
A13D8AAC-CF03-4198-9892-9F0D02CAF83F-en;A13D8AAC-CF03-4198-9892-9F0D02CAF83F;NULL;0;May cause long lasting harmful effects to aquatic life.;en;H413;NULL;CodeR
A13D8AAC-CF03-4198-9892-9F0D02CAF83F-fr;A13D8AAC-CF03-4198-9892-9F0D02CAF83F;NULL;0;Peut être nocif à long terme pour les organismes aquatiques.;fr;H413;NULL;CodeR
A13D8AAC-CF03-4198-9892-9F0D02CAF83F-it;A13D8AAC-CF03-4198-9892-9F0D02CAF83F;NULL;0;Può essere nocivo per gli organismi acquatici con effetti di lunga durata.;it;H413;NULL;CodeR
A1465223-B55B-4C63-9763-9AFDED0CFFA3-it;A1465223-B55B-4C63-9763-9AFDED0CFFA3;NULL;0;Piridato;it;NULL;"O-(6-Chlor-3-phenylpyridazin-4-yl)-S-octylthiocarbonate; 6-chloro-3-phenylpyridazin-4-yl S-octyl thiocarbonate";Substance
A1465223-B55B-4C63-9763-9AFDED0CFFA3-de;A1465223-B55B-4C63-9763-9AFDED0CFFA3;NULL;0;Pyridate;de;NULL;"O-(6-Chlor-3-phenylpyridazin-4-yl)-S-octylthiocarbonate; 6-chloro-3-phenylpyridazin-4-yl S-octyl thiocarbonate";Substance
A1465223-B55B-4C63-9763-9AFDED0CFFA3-en;A1465223-B55B-4C63-9763-9AFDED0CFFA3;NULL;0;Pyridate;en;NULL;"O-(6-Chlor-3-phenylpyridazin-4-yl)-S-octylthiocarbonate; 6-chloro-3-phenylpyridazin-4-yl S-octyl thiocarbonate";Substance
A1465223-B55B-4C63-9763-9AFDED0CFFA3-fr;A1465223-B55B-4C63-9763-9AFDED0CFFA3;NULL;0;pyridate;fr;NULL;"O-(6-Chlor-3-phenylpyridazin-4-yl)-S-octylthiocarbonate; 6-chloro-3-phenylpyridazin-4-yl S-octyl thiocarbonate";Substance
A15663D4-3393-4F69-8839-6239FA8952F6-en;A15663D4-3393-4F69-8839-6239FA8952F6;NULL;0;;en;NULL;NULL;Pest
A15663D4-3393-4F69-8839-6239FA8952F6-fr;A15663D4-3393-4F69-8839-6239FA8952F6;NULL;0;rouille naine de l'orge;fr;NULL;NULL;Pest
A15663D4-3393-4F69-8839-6239FA8952F6-it;A15663D4-3393-4F69-8839-6239FA8952F6;NULL;0;Ruggine nana dell'orzo ;it;NULL;NULL;Pest
A15663D4-3393-4F69-8839-6239FA8952F6-de;A15663D4-3393-4F69-8839-6239FA8952F6;NULL;0;Zwergrost der Gerste;de;NULL;NULL;Pest
A1709423DCBAC76551E143B2C6FDC817D04F-de;A1709423DCBAC76551E143B2C6FDC817D04F;NULL;NULL;BBCH 0 - 12;de;NULL;NULL;ApplicationComment
A1709423DCBAC76551E143B2C6FDC817D04F-en;A1709423DCBAC76551E143B2C6FDC817D04F;NULL;NULL;BBCH 0 - 12;en;NULL;NULL;ApplicationComment
A1709423DCBAC76551E143B2C6FDC817D04F-fr;A1709423DCBAC76551E143B2C6FDC817D04F;NULL;NULL;BBCH 0 - 12;fr;NULL;NULL;ApplicationComment
A1709423DCBAC76551E143B2C6FDC817D04F-it;A1709423DCBAC76551E143B2C6FDC817D04F;NULL;NULL;BBCH 0 - 12;it;NULL;NULL;ApplicationComment
91849348-35A4-4699-A678-44F597720262-de;91849348-35A4-4699-A678-44F597720262;NULL;NULL;Düsseldorf;de;40217;NULL;City
91849348-35A4-4699-A678-44F597720262-en;91849348-35A4-4699-A678-44F597720262;NULL;NULL;Düsseldorf;en;40217;NULL;City
91849348-35A4-4699-A678-44F597720262-fr;91849348-35A4-4699-A678-44F597720262;NULL;NULL;Düsseldorf;fr;40217;NULL;City
91849348-35A4-4699-A678-44F597720262-it;91849348-35A4-4699-A678-44F597720262;NULL;NULL;Düsseldorf;it;40217;NULL;City
918AB1C7-A800-4EED-B021-1CAC28BACC4E-en;918AB1C7-A800-4EED-B021-1CAC28BACC4E;NULL;0;;en;NULL;NULL;Pest
918AB1C7-A800-4EED-B021-1CAC28BACC4E-it;918AB1C7-A800-4EED-B021-1CAC28BACC4E;NULL;0;Caglio asprello;it;NULL;NULL;Pest
918AB1C7-A800-4EED-B021-1CAC28BACC4E-fr;918AB1C7-A800-4EED-B021-1CAC28BACC4E;NULL;0;gaillet gratteron;fr;NULL;NULL;Pest
918AB1C7-A800-4EED-B021-1CAC28BACC4E-de;918AB1C7-A800-4EED-B021-1CAC28BACC4E;NULL;0;Klettenlabkraut;de;NULL;NULL;Pest
918ED8B5-DD06-410A-A629-1DC9101150E3-en;918ED8B5-DD06-410A-A629-1DC9101150E3;NULL;6;NULL;en;NULL;NULL;IngredientAdditionalText
918ED8B5-DD06-410A-A629-1DC9101150E3-fr;918ED8B5-DD06-410A-A629-1DC9101150E3;NULL;6;correspond à 21.7 % de cuivre (300 g/L);fr;NULL;NULL;IngredientAdditionalText
918ED8B5-DD06-410A-A629-1DC9101150E3-de;918ED8B5-DD06-410A-A629-1DC9101150E3;NULL;6;entspricht 21.7 % Kupfer (300 g/L);de;NULL;NULL;IngredientAdditionalText
918ED8B5-DD06-410A-A629-1DC9101150E3-it;918ED8B5-DD06-410A-A629-1DC9101150E3;NULL;6;pari al 21.7 % di rame (300 g/L);it;NULL;NULL;IngredientAdditionalText
91A4D6BD-9672-4BB3-A3A1-8513E965B2F4-en;91A4D6BD-9672-4BB3-A3A1-8513E965B2F4;NULL;0;Harmful to aquatic life with long lasting effects.;en;H412;NULL;CodeR
91A4D6BD-9672-4BB3-A3A1-8513E965B2F4-fr;91A4D6BD-9672-4BB3-A3A1-8513E965B2F4;NULL;0;Nocif pour les organismes aquatiques, entraîne des effets néfastes à long terme.;fr;H412;NULL;CodeR
91A4D6BD-9672-4BB3-A3A1-8513E965B2F4-it;91A4D6BD-9672-4BB3-A3A1-8513E965B2F4;NULL;0;Nocivo per gli organismi acquatici con effetti di lunga durata.;it;H412;NULL;CodeR
91A4D6BD-9672-4BB3-A3A1-8513E965B2F4-de;91A4D6BD-9672-4BB3-A3A1-8513E965B2F4;NULL;0;Schädlich für Wasserorganismen, mit langfristiger Wirkung.;de;H412;NULL;CodeR
91B8A68F-37CC-4938-A4AA-33705A2DD6DC-de;91B8A68F-37CC-4938-A4AA-33705A2DD6DC;NULL;NULL;Salerano su Lambro (Lo);de;GGGG;NULL;City
91B8A68F-37CC-4938-A4AA-33705A2DD6DC-en;91B8A68F-37CC-4938-A4AA-33705A2DD6DC;NULL;NULL;Salerano su Lambro (Lo);en;GGGG;NULL;City
91B8A68F-37CC-4938-A4AA-33705A2DD6DC-fr;91B8A68F-37CC-4938-A4AA-33705A2DD6DC;NULL;NULL;Salerano su Lambro (Lo);fr;GGGG;NULL;City
91B8A68F-37CC-4938-A4AA-33705A2DD6DC-it;91B8A68F-37CC-4938-A4AA-33705A2DD6DC;NULL;NULL;Salerano su Lambro (Lo);it;GGGG;NULL;City
91D22E11-95B3-4FD4-A7E7-B2A6F91303A9-en;91D22E11-95B3-4FD4-A7E7-B2A6F91303A9;NULL;0;;en;9363;NULL;Obligation
91D22E11-95B3-4FD4-A7E7-B2A6F91303A9-fr;91D22E11-95B3-4FD4-A7E7-B2A6F91303A9;NULL;0;En mélange avec 0.5 kg/ha Metribuzin (70% WG).;fr;9363;NULL;Obligation
91D22E11-95B3-4FD4-A7E7-B2A6F91303A9-it;91D22E11-95B3-4FD4-A7E7-B2A6F91303A9;NULL;0;In combinazione con 0.5 kg/ha Metribuzin (70% WG).;it;9363;NULL;Obligation
91D22E11-95B3-4FD4-A7E7-B2A6F91303A9-de;91D22E11-95B3-4FD4-A7E7-B2A6F91303A9;NULL;0;In Tankmischung mit 0.5 kg/ha Metribuzin (70% WG).;de;9363;NULL;Obligation
91E06089-421B-4928-BB90-5B69E9B81ACB-en;91E06089-421B-4928-BB90-5B69E9B81ACB;NULL;0;;en;15828;NULL;Obligation
91E06089-421B-4928-BB90-5B69E9B81ACB-fr;91E06089-421B-4928-BB90-5B69E9B81ACB;NULL;0;Concentration maximum de 0.6 l/hl de la bouillie de traitement pour éviter le risque de phytotoxicité.;fr;15828;NULL;Obligation
91E06089-421B-4928-BB90-5B69E9B81ACB-it;91E06089-421B-4928-BB90-5B69E9B81ACB;NULL;0;Concentrazione massima di 0,6 l/hl nella poltiglia per evitare il rischio di fitotossicità.;it;15828;NULL;Obligation
91E06089-421B-4928-BB90-5B69E9B81ACB-de;91E06089-421B-4928-BB90-5B69E9B81ACB;NULL;0;Zur Vermeidung von Phytotoxizität, eine maximale Konzentration von 0,6 l/hl der Brühe verwenden.;de;15828;NULL;Obligation
91EB6FD8-4FCC-44D1-8423-3AC703606B80-en;91EB6FD8-4FCC-44D1-8423-3AC703606B80;NULL;0;;en;9732;NULL;Obligation
91EB6FD8-4FCC-44D1-8423-3AC703606B80-de;91EB6FD8-4FCC-44D1-8423-3AC703606B80;NULL;0;"Für Sommerhimbeeren bezieht sich die angegebene Aufwandmenge auf Stadium ""Erste Blüten bis etwa 50% der Blüten offen"" sowie eine Referenzbrühmenge  von 1000 l/ha. Für Herbsthimbeeren bezieht sich die Aufwandmenge auf eine Heckenhöhe von 150 - 170 cm sowie eine Referenzbrühmenge  von 1000 l/ha. Die Aufwandmenge ist gemäss den Weisungen der Zulassungsstelle an das Stadium der zu behandelnden Kultur anzupassen. ";de;9732;NULL;Obligation
91EB6FD8-4FCC-44D1-8423-3AC703606B80-it;91EB6FD8-4FCC-44D1-8423-3AC703606B80;NULL;0;"Per i lamponi estivi la dose indicata si riferisce allo stadio ""inizio fioritura fino a 50% dei fiori aperti"", trattamento con una quantità standard di poltiglia di 1000 l/ha. Per i lamponi autunnali la dose si riferisce ad una  siepe di 150 - 170 cm d'altezza, trattamento con una quantità standard di poltiglia di 1000 l/ha. La dose va adattata allo stadio della coltura da trattare in base alle Istruzioni del Servizio di omologazione.";it;9732;NULL;Obligation
91EB6FD8-4FCC-44D1-8423-3AC703606B80-fr;91EB6FD8-4FCC-44D1-8423-3AC703606B80;NULL;0;"Pour les framboises d'été, le dosage indiqué se réfère au stade ""début de la floraison jusqu'à 50 % de fleurs ouvertes""; traitement avec une quantité standard de bouillie de 1000 l/ha. Pour les framboises d'automne, le dosage indiqué se réfère aux haies d'une hauteur comprise entre 150 et 170 cm; traitement avec une quantité standard de bouillie de 1000 l/ha. Conformément aux instructions du service d'homologation, le dosage doit être adapté au stade de la culture à traiter.";fr;9732;NULL;Obligation
91FEE43A-02BC-491D-AA79-166AE4C0B185-en;91FEE43A-02BC-491D-AA79-166AE4C0B185;NULL;0;;en;NULL;NULL;ApplicationComment
91FEE43A-02BC-491D-AA79-166AE4C0B185-fr;91FEE43A-02BC-491D-AA79-166AE4C0B185;NULL;0;Correspond à 16.6 ml/m².;fr;NULL;NULL;ApplicationComment
91FEE43A-02BC-491D-AA79-166AE4C0B185-it;91FEE43A-02BC-491D-AA79-166AE4C0B185;NULL;0;Corrisponda a 16.6 ml/m².;it;NULL;NULL;ApplicationComment
91FEE43A-02BC-491D-AA79-166AE4C0B185-de;91FEE43A-02BC-491D-AA79-166AE4C0B185;NULL;0;Entspricht 16.6 ml/m².;de;NULL;NULL;ApplicationComment
920134B7-B164-4CA8-94A5-7C363111BFF5-en;920134B7-B164-4CA8-94A5-7C363111BFF5;NULL;0;;en;NULL;NULL;Pest
920134B7-B164-4CA8-94A5-7C363111BFF5-de;920134B7-B164-4CA8-94A5-7C363111BFF5;NULL;0;Echter Mehltau der Eberesche;de;NULL;NULL;Pest
920134B7-B164-4CA8-94A5-7C363111BFF5-it;920134B7-B164-4CA8-94A5-7C363111BFF5;NULL;0;Oidio del sorbo degli ucellatori;it;NULL;NULL;Pest
920134B7-B164-4CA8-94A5-7C363111BFF5-fr;920134B7-B164-4CA8-94A5-7C363111BFF5;NULL;0;oïdium du sorbier des oiseleurs;fr;NULL;NULL;Pest
92036F74-2763-4280-A87D-C6E0716088B3-de;92036F74-2763-4280-A87D-C6E0716088B3;NULL;NULL;Sint-Truiden;de;3800;NULL;City
92036F74-2763-4280-A87D-C6E0716088B3-en;92036F74-2763-4280-A87D-C6E0716088B3;NULL;NULL;Sint-Truiden;en;3800;NULL;City
92036F74-2763-4280-A87D-C6E0716088B3-fr;92036F74-2763-4280-A87D-C6E0716088B3;NULL;NULL;Sint-Truiden;fr;3800;NULL;City
92036F74-2763-4280-A87D-C6E0716088B3-it;92036F74-2763-4280-A87D-C6E0716088B3;NULL;NULL;Sint-Truiden;it;3800;NULL;City
92151BD0-BD8B-41AF-8526-11249E30B9BD-en;92151BD0-BD8B-41AF-8526-11249E30B9BD;NULL;0;Combi-pack solid/liquid;en;KK;NULL;FormulationCode
92151BD0-BD8B-41AF-8526-11249E30B9BD-fr;92151BD0-BD8B-41AF-8526-11249E30B9BD;NULL;0;emballage associatif solide/liquide;fr;KK;NULL;FormulationCode
92151BD0-BD8B-41AF-8526-11249E30B9BD-it;92151BD0-BD8B-41AF-8526-11249E30B9BD;NULL;0;imballaggio combi solido/liquido;it;KK;NULL;FormulationCode
92151BD0-BD8B-41AF-8526-11249E30B9BD-de;92151BD0-BD8B-41AF-8526-11249E30B9BD;NULL;0;Kombi-Pack fest/flüssig;de;KK;NULL;FormulationCode
9217E93F-00CF-4835-B1DE-4785772C2663-fr;9217E93F-00CF-4835-B1DE-4785772C2663;NULL;0;anthracnose des cucurbitacées;fr;NULL;NULL;Pest
9217E93F-00CF-4835-B1DE-4785772C2663-en;9217E93F-00CF-4835-B1DE-4785772C2663;NULL;0;anthracnose of cucurbits  ;en;NULL;NULL;Pest
9217E93F-00CF-4835-B1DE-4785772C2663-de;9217E93F-00CF-4835-B1DE-4785772C2663;NULL;0;Anthraknose der Kürbisgewächse;de;NULL;NULL;Pest
9217E93F-00CF-4835-B1DE-4785772C2663-it;9217E93F-00CF-4835-B1DE-4785772C2663;NULL;0;Antracnosi delle cucurbitacee;it;NULL;NULL;Pest
922092BB-5504-484C-96E5-7F2D301B4C95-en;922092BB-5504-484C-96E5-7F2D301B4C95;NULL;0;;en;11771;NULL;Obligation
922092BB-5504-484C-96E5-7F2D301B4C95-it;922092BB-5504-484C-96E5-7F2D301B4C95;NULL;0;Il prodotto può essere utilizzato unicamente da persone titolari di un'autorizzazione speciale ai sensi dell'ordinanza del DFI concernente l'autorizzazione speciale per la lotta antiparassitaria con fumiganti.;it;11771;NULL;Obligation
922092BB-5504-484C-96E5-7F2D301B4C95-fr;922092BB-5504-484C-96E5-7F2D301B4C95;NULL;0;Le produit ne peut être utilisé que par des personnes titulaires d'un permis selon l'ordonnance du DFI relative au permis pour l'emploi des fumigants.;fr;11771;NULL;Obligation
922092BB-5504-484C-96E5-7F2D301B4C95-de;922092BB-5504-484C-96E5-7F2D301B4C95;NULL;0;Nur zur Verwendung durch Personen, die im Besitze einer Fachbewilligung gemäss der Verordnung des EDI über die Fachbewilligung für die Schädlingsbekämpfung mit Begasungsmitteln sind. ;de;11771;NULL;Obligation
92250657-CF83-4FD9-9347-65B5B25498B3-en;92250657-CF83-4FD9-9347-65B5B25498B3;NULL;0;;en;15213;NULL;Obligation
92250657-CF83-4FD9-9347-65B5B25498B3-it;92250657-CF83-4FD9-9347-65B5B25498B3;NULL;0;SPe 1 - Per proteggere le acque sotterranee non applicare prodotti contenenti Sulfosulfuron più di 1 volta ogni 2 anni sulla stessa particella;it;15213;NULL;Obligation
92250657-CF83-4FD9-9347-65B5B25498B3-fr;92250657-CF83-4FD9-9347-65B5B25498B3;NULL;0;SPe 1 - Pour protéger les eaux souterraines, ne pas appliquer des produits contenant Sulfosulfuron plus de 1 fois tous les 2 ans sur la même parcelle. ;fr;15213;NULL;Obligation
92250657-CF83-4FD9-9347-65B5B25498B3-de;92250657-CF83-4FD9-9347-65B5B25498B3;NULL;0;SPe 1 - Zum Schutz von Grundwasser Sulfosulfuron-haltige Pflanzenschutzmittel nicht mehr als 1 mal alle 2 Jahre auf derselben Parzelle anwenden. ;de;15213;NULL;Obligation
9228B283-927C-4A3F-A149-32389349223D-en;9228B283-927C-4A3F-A149-32389349223D;NULL;0;;en;NULL;NULL;ApplicationComment
9228B283-927C-4A3F-A149-32389349223D-fr;9228B283-927C-4A3F-A149-32389349223D;NULL;0;2 semaines après le stade 3 feuilles.;fr;NULL;NULL;ApplicationComment
9228B283-927C-4A3F-A149-32389349223D-it;9228B283-927C-4A3F-A149-32389349223D;NULL;0;2 settimane dopo lo stadio di 3 foglie dei germogli.;it;NULL;NULL;ApplicationComment
9228B283-927C-4A3F-A149-32389349223D-de;9228B283-927C-4A3F-A149-32389349223D;NULL;0;2 Wochen nach dem 3-Blattstadium der Triebe.;de;NULL;NULL;ApplicationComment
9229746C-15BA-4846-8CA5-A4FF97BEC0AD-en;9229746C-15BA-4846-8CA5-A4FF97BEC0AD;NULL;0;;en;15202;NULL;Obligation
9229746C-15BA-4846-8CA5-A4FF97BEC0AD-de;9229746C-15BA-4846-8CA5-A4FF97BEC0AD;NULL;0;Für Wurzelnutzung (Verzehr der Wurzeln). ;de;15202;NULL;Obligation
9229746C-15BA-4846-8CA5-A4FF97BEC0AD-it;9229746C-15BA-4846-8CA5-A4FF97BEC0AD;NULL;0;Per uso radicale (consumo delle radici). ;it;15202;NULL;Obligation
9229746C-15BA-4846-8CA5-A4FF97BEC0AD-fr;9229746C-15BA-4846-8CA5-A4FF97BEC0AD;NULL;0;Pour l'usage des racines (consommation des racines).;fr;15202;NULL;Obligation
922AF356-ED8B-4FF5-B10B-1090591F9F60-en;922AF356-ED8B-4FF5-B10B-1090591F9F60;NULL;0;;en;NULL;NULL;ApplicationComment
922AF356-ED8B-4FF5-B10B-1090591F9F60-de;922AF356-ED8B-4FF5-B10B-1090591F9F60;NULL;0;Ab Ende Oktober bis Mitte Januar.;de;NULL;NULL;ApplicationComment
922AF356-ED8B-4FF5-B10B-1090591F9F60-it;922AF356-ED8B-4FF5-B10B-1090591F9F60;NULL;0;Da fine ottobre fino a metà gennaio.;it;NULL;NULL;ApplicationComment
922AF356-ED8B-4FF5-B10B-1090591F9F60-fr;922AF356-ED8B-4FF5-B10B-1090591F9F60;NULL;0;de fin octobre à mi-Janvier.;fr;NULL;NULL;ApplicationComment
92351FBA-B7C1-4288-A1C6-61D68B8656BD-fr;92351FBA-B7C1-4288-A1C6-61D68B8656BD;NULL;0;Dispersion d'huile;fr;OD;NULL;FormulationCode
92351FBA-B7C1-4288-A1C6-61D68B8656BD-en;92351FBA-B7C1-4288-A1C6-61D68B8656BD;NULL;0;Oil-based suspension concentrate;en;OD;NULL;FormulationCode
92351FBA-B7C1-4288-A1C6-61D68B8656BD-de;92351FBA-B7C1-4288-A1C6-61D68B8656BD;NULL;0;Öldispersion;de;OD;NULL;FormulationCode
92351FBA-B7C1-4288-A1C6-61D68B8656BD-it;92351FBA-B7C1-4288-A1C6-61D68B8656BD;NULL;0;olio dispersibile;it;OD;NULL;FormulationCode
92454025-B210-4203-AA56-E1003048543B-en;92454025-B210-4203-AA56-E1003048543B;NULL;0;;en;15899;NULL;Obligation
92454025-B210-4203-AA56-E1003048543B-de;92454025-B210-4203-AA56-E1003048543B;NULL;0;Die angegebene Aufwandmenge bezieht sich auf Stadium BBCH 11-12 (E) und eine Referenzbrühmenge von 600 l/ha. Die Aufwandmenge ist gemäss den Weisungen der Zulassungsstelle an das Laubwandvolumen anzupassen.;de;15899;NULL;Obligation
92454025-B210-4203-AA56-E1003048543B-it;92454025-B210-4203-AA56-E1003048543B;NULL;0;La dose indicata si riferisce allo stadio BBCH 11-12 (E), trattamento con una quantità-referenza di poltiglia di 600 l/ha. La dose va adattata al volume fogliare in base alle Istruzioni del Servizio di omologazione.;it;15899;NULL;Obligation
92454025-B210-4203-AA56-E1003048543B-fr;92454025-B210-4203-AA56-E1003048543B;NULL;0;Le dosage mentionné se réfère au stade BBCH 11-12 (E) avec une quantité de bouillie de référence de 600 l/ha. Conformément aux instructions du service d'homologation, le dosage doit être adapté au volume de la haie foliaire.;fr;15899;NULL;Obligation
926FF25E-F25D-440D-8786-88DCD360B431-en;926FF25E-F25D-440D-8786-88DCD360B431;NULL;0;;en;8387;NULL;Obligation
79C28385-E183-4661-AAC0-80E82C67089C-en;79C28385-E183-4661-AAC0-80E82C67089C;0A5F3E91-96B9-4C6D-B99C-2E6E4835F6D5;0;NULL;en;NULL;NULL;Culture
79C28385-E183-4661-AAC0-80E82C67089C-it;79C28385-E183-4661-AAC0-80E82C67089C;0A5F3E91-96B9-4C6D-B99C-2E6E4835F6D5;0;Alberi di Natale;it;NULL;NULL;Culture
79C28385-E183-4661-AAC0-80E82C67089C-fr;79C28385-E183-4661-AAC0-80E82C67089C;0A5F3E91-96B9-4C6D-B99C-2E6E4835F6D5;0;arbres de Noël;fr;NULL;NULL;Culture
