"bk_Code","ID","PARENT_ID","VERSION","VALUE","LANGUAGE","CODE_VALUE","IUPAC_NAME","TEXT_KEY","BBCH_STAGE_FROM","BBCH_STAGE_TO","MIN_INTERNAL_BETWEEN_USES","MAX_APPLICATIONS","UNIT_MAX_APPLICATIONS","InfofitoRef"
"39ED86C1-5088-41F3-9679-21750BC855D3-it","39ED86C1-5088-41F3-9679-21750BC855D3","","0","Durante l'applicazione del prodotto, indossare guanti di protezione. ","it","13783","","Obligation","","","","","",""
"39ED86C1-5088-41F3-9679-21750BC855D3-fr","39ED86C1-5088-41F3-9679-21750BC855D3","","0","Lors de l'application du produit, porter des gants de protection.","fr","13783","","Obligation","","","","","",""
"39F47407-E4AE-4ECB-8E75-770401892E17-de","39F47407-E4AE-4ECB-8E75-770401892E17","","","Basel","de","4051","","City","","","","","",""
"39F47407-E4AE-4ECB-8E75-770401892E17-en","39F47407-E4AE-4ECB-8E75-770401892E17","","","Basel","en","4051","","City","","","","","",""
"39F47407-E4AE-4ECB-8E75-770401892E17-fr","39F47407-E4AE-4ECB-8E75-770401892E17","","","Basel","fr","4051","","City","","","","","",""
"39F47407-E4AE-4ECB-8E75-770401892E17-it","39F47407-E4AE-4ECB-8E75-770401892E17","","","Basel","it","4051","","City","","","","","",""
"39F5B5A5-90D7-4D6B-A651-0A076C70A86C-en","39F5B5A5-90D7-4D6B-A651-0A076C70A86C","","0","Adjuvants","en","","","ProductCategory","","","","","",""
"39F5B5A5-90D7-4D6B-A651-0A076C70A86C-fr","39F5B5A5-90D7-4D6B-A651-0A076C70A86C","","0","Adjuvants","fr","","","ProductCategory","","","","","",""
"39F5B5A5-90D7-4D6B-A651-0A076C70A86C-it","39F5B5A5-90D7-4D6B-A651-0A076C70A86C","","0","Coadiuvanti","it","","","ProductCategory","","","","","",""
"39F5B5A5-90D7-4D6B-A651-0A076C70A86C-de","39F5B5A5-90D7-4D6B-A651-0A076C70A86C","","0","Zusatzstoffe","de","","","ProductCategory","","","","","",""
"3A0C5A7C-82E5-4412-BCF7-05D8B6E5B3E6-en","3A0C5A7C-82E5-4412-BCF7-05D8B6E5B3E6","","0","","en","13283","","Obligation","","","","","",""
"3A0C5A7C-82E5-4412-BCF7-05D8B6E5B3E6-fr","3A0C5A7C-82E5-4412-BCF7-05D8B6E5B3E6","","0","Le produit est toxique pour les animaux domestiques. Veuillez tenir l'emballage du produit hors de  portée des animaux domestiques.","fr","13283","","Obligation","","","","","",""
"3A0C5A7C-82E5-4412-BCF7-05D8B6E5B3E6-de","3A0C5A7C-82E5-4412-BCF7-05D8B6E5B3E6","","0","Mittel ist giftig für Haustiere. Haustiere von Produktpackungen fernhalten.","de","13283","","Obligation","","","","","",""
"3A0C5A7C-82E5-4412-BCF7-05D8B6E5B3E6-it","3A0C5A7C-82E5-4412-BCF7-05D8B6E5B3E6","","0","Prodotto velenoso per gli animali domestici. Tenere le confezioni fuori dalla loro portata.","it","13283","","Obligation","","","","","",""
"428F369F-2755-4CDE-9EC4-6BC5730216FD-fr","428F369F-2755-4CDE-9EC4-6BC5730216FD","","0","individus / ha","fr","","","Measure","","","","","",""
"42A7513D-23BE-4738-BCC1-ED0C5BFE42B4-de","42A7513D-23BE-4738-BCC1-ED0C5BFE42B4","","4","Dicamba-Dimethylammonium","de","","dimethylammonium 3,6-dichloro-2-methoxybenzoate","Substance","","","","","",""
"42A7513D-23BE-4738-BCC1-ED0C5BFE42B4-en","42A7513D-23BE-4738-BCC1-ED0C5BFE42B4","","4","Dicamba-dimethylammonium","en","","dimethylammonium 3,6-dichloro-2-methoxybenzoate","Substance","","","","","",""
"42A7513D-23BE-4738-BCC1-ED0C5BFE42B4-fr","42A7513D-23BE-4738-BCC1-ED0C5BFE42B4","","4","Dicamba-diméthylammonium","fr","","dimethylammonium 3,6-dichloro-2-methoxybenzoate","Substance","","","","","",""
"42A7513D-23BE-4738-BCC1-ED0C5BFE42B4-it","42A7513D-23BE-4738-BCC1-ED0C5BFE42B4","","4","Dicamba-dimetilammonio","it","","dimethylammonium 3,6-dichloro-2-methoxybenzoate","Substance","","","","","",""
"42BD4717-51C9-49DF-A673-0149C04C1936-de","42BD4717-51C9-49DF-A673-0149C04C1936","","0","Paclobutrazol","de","","(2RS,3RS)-1-(4-chlorophenyl)-4,4-dimethyl-2-(1H-1,2,4-triazol-1-yl) pentan-3-ol","Substance","","","","","",""
"42BD4717-51C9-49DF-A673-0149C04C1936-en","42BD4717-51C9-49DF-A673-0149C04C1936","","0","Paclobutrazol","en","","(2RS,3RS)-1-(4-chlorophenyl)-4,4-dimethyl-2-(1H-1,2,4-triazol-1-yl) pentan-3-ol","Substance","","","","","",""
"42BD4717-51C9-49DF-A673-0149C04C1936-fr","42BD4717-51C9-49DF-A673-0149C04C1936","","0","paclobutrazole","fr","","(2RS,3RS)-1-(4-chlorophenyl)-4,4-dimethyl-2-(1H-1,2,4-triazol-1-yl) pentan-3-ol","Substance","","","","","",""
"42BD4717-51C9-49DF-A673-0149C04C1936-it","42BD4717-51C9-49DF-A673-0149C04C1936","","0","Paclobutrazolo","it","","(2RS,3RS)-1-(4-chlorophenyl)-4,4-dimethyl-2-(1H-1,2,4-triazol-1-yl) pentan-3-ol","Substance","","","","","",""
"42D3B970-4AC2-4BFC-B831-D4D928FE3729-en","42D3B970-4AC2-4BFC-B831-D4D928FE3729","","0","","en","14069","","Obligation","","","","","",""
"42D3B970-4AC2-4BFC-B831-D4D928FE3729-de","42D3B970-4AC2-4BFC-B831-D4D928FE3729","","0","Eine Anwendung auf Keltertrauben ist erlaubt, wenn die Etikette des damit hergestellten Weins die Angaben nach Artikel 75 Absatz 1 Buchstabe e der Verordnung des EDI vom 16. Dezember 2016 über Getränke enthält.","de","14069","","Obligation","","","","","",""
"42D3B970-4AC2-4BFC-B831-D4D928FE3729-it","42D3B970-4AC2-4BFC-B831-D4D928FE3729","","0","L'utilizzo su uva da torchiare è consentito se sull'etichetta del vino da essa prodotto figurano le indicazioni di cui all'articolo 75 capoverso 1 lettera e dell'ordinanza del DFI del 16 dicembre 2016 sulle bevande.","it","14069","","Obligation","","","","","",""
"42D3B970-4AC2-4BFC-B831-D4D928FE3729-fr","42D3B970-4AC2-4BFC-B831-D4D928FE3729","","0","Une utilisation sur des raisins de cuve est autorisée à condition que l'étiquette du vin produit porte les informations visées à l'art. 75, al. 1, let. e, de l'ordonnance du DFI du 16 décembre 2016 sur les boissons.","fr","14069","","Obligation","","","","","",""
"42D50BC4-0019-4B55-9CB5-6C3E86C9D112-en","42D50BC4-0019-4B55-9CB5-6C3E86C9D112","9DE574C1-EE11-42BC-9C05-930BCAE13A44","0","Elder berry","en","","","Culture","","","","","",""
"42D50BC4-0019-4B55-9CB5-6C3E86C9D112-fr","42D50BC4-0019-4B55-9CB5-6C3E86C9D112","9DE574C1-EE11-42BC-9C05-930BCAE13A44","0","grand sureau","fr","","","Culture","","","","","",""
"42D50BC4-0019-4B55-9CB5-6C3E86C9D112-it","42D50BC4-0019-4B55-9CB5-6C3E86C9D112","9DE574C1-EE11-42BC-9C05-930BCAE13A44","0","Sambuco nero","it","","","Culture","","","","","",""
"42D50BC4-0019-4B55-9CB5-6C3E86C9D112-de","42D50BC4-0019-4B55-9CB5-6C3E86C9D112","9DE574C1-EE11-42BC-9C05-930BCAE13A44","0","Schwarzer Holunder","de","","","Culture","","","","","",""
"42D72445-A900-4BCA-B338-4049B37FDA90-en","42D72445-A900-4BCA-B338-4049B37FDA90","","0","","en","9729","","Obligation","","","","","",""
"42D72445-A900-4BCA-B338-4049B37FDA90-de","42D72445-A900-4BCA-B338-4049B37FDA90","","0","Anwendungszeitpunkt bei Flughöhepunkt der Falter.","de","9729","","Obligation","","","","","",""
"42D72445-A900-4BCA-B338-4049B37FDA90-it","42D72445-A900-4BCA-B338-4049B37FDA90","","0","Applicazione: quando il volo degli adulti ha raggiunto il massimo.  ","it","9729","","Obligation","","","","","",""
"42D72445-A900-4BCA-B338-4049B37FDA90-fr","42D72445-A900-4BCA-B338-4049B37FDA90","","0","Appliquer au point culminant du vol des lépidoptères.","fr","9729","","Obligation","","","","","",""
"42FAB6F1-FA20-41F7-A337-690615BD2066-de","42FAB6F1-FA20-41F7-A337-690615BD2066","","0","Braunfleckigkeit des Reises","de","","","Pest","","","","","",""
"42FAB6F1-FA20-41F7-A337-690615BD2066-it","42FAB6F1-FA20-41F7-A337-690615BD2066","","0","Elmintosporiosi del riso","it","","","Pest","","","","","",""
"42FAB6F1-FA20-41F7-A337-690615BD2066-fr","42FAB6F1-FA20-41F7-A337-690615BD2066","","0","helminthosporiose du riz","fr","","","Pest","","","","","",""
"42FAB6F1-FA20-41F7-A337-690615BD2066-en","42FAB6F1-FA20-41F7-A337-690615BD2066","","0","Helminthosporium oryzae","en","","","Pest","","","","","",""
"430A35CB-02F5-4F7E-B033-ECCEB469BAF7-en","430A35CB-02F5-4F7E-B033-ECCEB469BAF7","","0","55-76 (BBCH).","en","","","ApplicationComment","","","","","",""
"430A35CB-02F5-4F7E-B033-ECCEB469BAF7-fr","430A35CB-02F5-4F7E-B033-ECCEB469BAF7","","0","stades 55-76 (BBCH).","fr","","","ApplicationComment","","","","","",""
"430A35CB-02F5-4F7E-B033-ECCEB469BAF7-it","430A35CB-02F5-4F7E-B033-ECCEB469BAF7","","0","Stadi 55-76 (BBCH).","it","","","ApplicationComment","","","","","",""
"430A35CB-02F5-4F7E-B033-ECCEB469BAF7-de","430A35CB-02F5-4F7E-B033-ECCEB469BAF7","","0","Stadium 55-76 (BBCH).","de","","","ApplicationComment","","","","","",""
"430AD1E9-8CF6-4C8D-99F8-CC6FF06DA36A-en","430AD1E9-8CF6-4C8D-99F8-CC6FF06DA36A","","0","","en","","Entomopathogene Nematoden / nématode entomopathogène / nematodi entomoparassiti","Substance","","","","","",""
"430AD1E9-8CF6-4C8D-99F8-CC6FF06DA36A-de","430AD1E9-8CF6-4C8D-99F8-CC6FF06DA36A","","0","Heterorhabditis megidis","de","","Entomopathogene Nematoden / nématode entomopathogène / nematodi entomoparassiti","Substance","","","","","",""
"430AD1E9-8CF6-4C8D-99F8-CC6FF06DA36A-fr","430AD1E9-8CF6-4C8D-99F8-CC6FF06DA36A","","0","Heterorhabditis megidis","fr","","Entomopathogene Nematoden / nématode entomopathogène / nematodi entomoparassiti","Substance","","","","","",""
"430AD1E9-8CF6-4C8D-99F8-CC6FF06DA36A-it","430AD1E9-8CF6-4C8D-99F8-CC6FF06DA36A","","0","Heterorhabditis megidis","it","","Entomopathogene Nematoden / nématode entomopathogène / nematodi entomoparassiti","Substance","","","","","",""
"431746FB-114A-45C3-BD30-518735A4BC96-en","431746FB-114A-45C3-BD30-518735A4BC96","","9","","en","","","IngredientAdditionalText","","","","","",""
"431746FB-114A-45C3-BD30-518735A4BC96-fr","431746FB-114A-45C3-BD30-518735A4BC96","","9","correspond à 19.2 % de cuivre (267 g/L)","fr","","","IngredientAdditionalText","","","","","",""
"431746FB-114A-45C3-BD30-518735A4BC96-de","431746FB-114A-45C3-BD30-518735A4BC96","","9","entspricht 19.2 % Kupfer (267 g/L)","de","","","IngredientAdditionalText","","","","","",""
"431746FB-114A-45C3-BD30-518735A4BC96-it","431746FB-114A-45C3-BD30-518735A4BC96","","9","pari al 19.2 % di rame (267 g/L)","it","","","IngredientAdditionalText","","","","","",""
"4319F4AC-2645-4799-9852-18197AC977C2-en","4319F4AC-2645-4799-9852-18197AC977C2","","0","","en","9483","","Obligation","","","","","",""
"4319F4AC-2645-4799-9852-18197AC977C2-fr","4319F4AC-2645-4799-9852-18197AC977C2","","0","En mélange avec 2.0 l/ha Successor 600.","fr","9483","","Obligation","","","","","",""
"4319F4AC-2645-4799-9852-18197AC977C2-it","4319F4AC-2645-4799-9852-18197AC977C2","","0","In combinazione con 2.0 l/ha Successor 600.","it","9483","","Obligation","","","","","",""
"4319F4AC-2645-4799-9852-18197AC977C2-de","4319F4AC-2645-4799-9852-18197AC977C2","","0","In Tankmischung mit 2.0 l/ha Successor 600. ","de","9483","","Obligation","","","","","",""
"4328E441-FB83-47DC-9A79-4F26AE49DAFD-en","4328E441-FB83-47DC-9A79-4F26AE49DAFD","","0","","en","8357","","Obligation","","","","","",""
"4328E441-FB83-47DC-9A79-4F26AE49DAFD-de","4328E441-FB83-47DC-9A79-4F26AE49DAFD","","0","Geprüft gegen Rehverbiss.","de","8357","","Obligation","","","","","",""
"4328E441-FB83-47DC-9A79-4F26AE49DAFD-it","4328E441-FB83-47DC-9A79-4F26AE49DAFD","","0","Testato contro la brucatura da capriolo.","it","8357","","Obligation","","","","","",""
"4328E441-FB83-47DC-9A79-4F26AE49DAFD-fr","4328E441-FB83-47DC-9A79-4F26AE49DAFD","","0","Testé contre l'abroutissement (chevreuils).","fr","8357","","Obligation","","","","","",""
"432B06B9-D5E6-4B7F-AF6D-0F8D23334349-en","432B06B9-D5E6-4B7F-AF6D-0F8D23334349","","0","","en","","","ApplicationComment","","","","","",""
"432B06B9-D5E6-4B7F-AF6D-0F8D23334349-it","432B06B9-D5E6-4B7F-AF6D-0F8D23334349","","0","4-6 giorni prima la piantagione con incorporazione superficiale.","it","","","ApplicationComment","","","","","",""
"432B06B9-D5E6-4B7F-AF6D-0F8D23334349-fr","432B06B9-D5E6-4B7F-AF6D-0F8D23334349","","0","4-6 jours avant la plantation avec incorporation superficielle.","fr","","","ApplicationComment","","","","","",""
"432B06B9-D5E6-4B7F-AF6D-0F8D23334349-de","432B06B9-D5E6-4B7F-AF6D-0F8D23334349","","0","4-6 Tage vor der Pflanzung mit flacher Einarbeitung.","de","","","ApplicationComment","","","","","",""
"432D4203-3030-48B2-AC0F-6BCF6641C8D9-en","432D4203-3030-48B2-AC0F-6BCF6641C8D9","","0","","en","","","Pest","","","","","",""
"432D4203-3030-48B2-AC0F-6BCF6641C8D9-fr","432D4203-3030-48B2-AC0F-6BCF6641C8D9","","0","acarien jaune commun","fr","","","Pest","","","","","",""
"432D4203-3030-48B2-AC0F-6BCF6641C8D9-de","432D4203-3030-48B2-AC0F-6BCF6641C8D9","","0","Gemeine Spinnmilbe","de","","","Pest","","","","","",""
"432D4203-3030-48B2-AC0F-6BCF6641C8D9-it","432D4203-3030-48B2-AC0F-6BCF6641C8D9","","0","Ragnetto giallo comune","it","","","Pest","","","","","",""
"19D3A8EB-FB91-4954-971F-AAB7C42AEDC5-en","19D3A8EB-FB91-4954-971F-AAB7C42AEDC5","","0","","en","13768","","Obligation","","","","","",""
"19D3A8EB-FB91-4954-971F-AAB7C42AEDC5-de","19D3A8EB-FB91-4954-971F-AAB7C42AEDC5","","0","Berufliche Verwendung: Nachfolgearbeiten in behandelten Kulturen: bis 48 Stunden nach Ausbringung des Mittels Schutzhandschuhe + Schutzanzug tragen. ","de","13768","","Obligation","","","","","",""
"19D3A8EB-FB91-4954-971F-AAB7C42AEDC5-fr","19D3A8EB-FB91-4954-971F-AAB7C42AEDC5","","0","Utilisation professionnelle: Travaux successifs: porter des gants de protection + une tenue de protection jusqu'à 48 heures après l'application du produit. ","fr","13768","","Obligation","","","","","",""
"19D3A8EB-FB91-4954-971F-AAB7C42AEDC5-it","19D3A8EB-FB91-4954-971F-AAB7C42AEDC5","","0","Utilizzazione professionale: Lavori successivi in colture trattate: indossare guanti + indumenti protettivi fino a 48 ore dall'applicazione del prodotto. ","it","13768","","Obligation","","","","","",""
"1A1328A9-B8D5-4361-A7CF-0ACD67189156-en","1A1328A9-B8D5-4361-A7CF-0ACD67189156","","0","","en","","","Pest","","","","","",""
"1A1328A9-B8D5-4361-A7CF-0ACD67189156-fr","1A1328A9-B8D5-4361-A7CF-0ACD67189156","","0","carie naine","fr","","","Pest","","","","","",""
"1A1328A9-B8D5-4361-A7CF-0ACD67189156-it","1A1328A9-B8D5-4361-A7CF-0ACD67189156","","0","Carie nana","it","","","Pest","","","","","",""
"1A1328A9-B8D5-4361-A7CF-0ACD67189156-de","1A1328A9-B8D5-4361-A7CF-0ACD67189156","","0","Zwergbrand","de","","","Pest","","","","","",""
"1A190F4B-12D4-4F55-B6B0-44DF05EFEA7D-en","1A190F4B-12D4-4F55-B6B0-44DF05EFEA7D","","0","","en","9926","","Obligation","","","","","",""
"1A190F4B-12D4-4F55-B6B0-44DF05EFEA7D-de","1A190F4B-12D4-4F55-B6B0-44DF05EFEA7D","","0","Keine Anwendung in Beständen mit blühenden Pflanzen.","de","9926","","Obligation","","","","","",""
"1A190F4B-12D4-4F55-B6B0-44DF05EFEA7D-fr","1A190F4B-12D4-4F55-B6B0-44DF05EFEA7D","","0","Ne pas utiliser en présence de plantes en fleur.","fr","9926","","Obligation","","","","","",""
"1A190F4B-12D4-4F55-B6B0-44DF05EFEA7D-it","1A190F4B-12D4-4F55-B6B0-44DF05EFEA7D","","0","Non utilizzare in presenza di piante in fiore.","it","9926","","Obligation","","","","","",""
"1A1D511B-4ABD-44F2-8BB5-55192F5310D2-en","1A1D511B-4ABD-44F2-8BB5-55192F5310D2","D541F2F5-8BA6-4E26-AA66-9CF469648AFF","0","","en","","","Culture","","","","","",""
"1A1D511B-4ABD-44F2-8BB5-55192F5310D2-fr","1A1D511B-4ABD-44F2-8BB5-55192F5310D2","D541F2F5-8BA6-4E26-AA66-9CF469648AFF","0","persil","fr","","","Culture","","","","","",""
"1A1D511B-4ABD-44F2-8BB5-55192F5310D2-de","1A1D511B-4ABD-44F2-8BB5-55192F5310D2","D541F2F5-8BA6-4E26-AA66-9CF469648AFF","0","Petersilie","de","","","Culture","","","","","",""
"1A1D511B-4ABD-44F2-8BB5-55192F5310D2-it","1A1D511B-4ABD-44F2-8BB5-55192F5310D2","D541F2F5-8BA6-4E26-AA66-9CF469648AFF","0","Prezzemolo","it","","","Culture","","","","","",""
"1A217158-A0B3-4AB9-9A95-1EF448257EBA-en","1A217158-A0B3-4AB9-9A95-1EF448257EBA","","0","","en","14050","","Obligation","","","","","",""
"1A217158-A0B3-4AB9-9A95-1EF448257EBA-fr","1A217158-A0B3-4AB9-9A95-1EF448257EBA","","0","Dans les jeunes plantations uniquement.","fr","14050","","Obligation","","","","","",""
"1A217158-A0B3-4AB9-9A95-1EF448257EBA-de","1A217158-A0B3-4AB9-9A95-1EF448257EBA","","0","Nur in Junganlagen.","de","14050","","Obligation","","","","","",""
"1A217158-A0B3-4AB9-9A95-1EF448257EBA-it","1A217158-A0B3-4AB9-9A95-1EF448257EBA","","0","Soltanto nelle giovani piantagioni.","it","14050","","Obligation","","","","","",""
"218D5E66-09EE-47E3-A871-3ACDFB907D27-en","218D5E66-09EE-47E3-A871-3ACDFB907D27","","0","","en","14827","","Obligation","","","","","",""
"218D5E66-09EE-47E3-A871-3ACDFB907D27-de","218D5E66-09EE-47E3-A871-3ACDFB907D27","","0","Die Wirkung ist sortenabhängig und wird von der Lagertemperatur beeinflusst.","de","14827","","Obligation","","","","","",""
"218D5E66-09EE-47E3-A871-3ACDFB907D27-fr","218D5E66-09EE-47E3-A871-3ACDFB907D27","","0","L'effet dépend de la variété et est influencé par la température de stockage.","fr","14827","","Obligation","","","","","",""
"218D5E66-09EE-47E3-A871-3ACDFB907D27-it","218D5E66-09EE-47E3-A871-3ACDFB907D27","","0","L'effetto dipende dalla varietà ed è influenzato dalla temperatura di stoccaggio.","it","14827","","Obligation","","","","","",""
"21909A52-2CA5-4E25-992D-D35EDBAAC48F-en","21909A52-2CA5-4E25-992D-D35EDBAAC48F","","0","","en","9867","","Obligation","","","","","",""
"21909A52-2CA5-4E25-992D-D35EDBAAC48F-it","21909A52-2CA5-4E25-992D-D35EDBAAC48F","","0","Irrorare le giovani larve. ","it","9867","","Obligation","","","","","",""
"21909A52-2CA5-4E25-992D-D35EDBAAC48F-fr","21909A52-2CA5-4E25-992D-D35EDBAAC48F","","0","Pulvériser sur les jeunes larves.","fr","9867","","Obligation","","","","","",""
"21909A52-2CA5-4E25-992D-D35EDBAAC48F-de","21909A52-2CA5-4E25-992D-D35EDBAAC48F","","0","Spritzung auf Junglarven. ","de","9867","","Obligation","","","","","",""
"21A7EA73-C1FA-499D-92F1-831AFDE3A3B5-en","21A7EA73-C1FA-499D-92F1-831AFDE3A3B5","","0","","en","","","ApplicationComment","","","","","",""
"21A7EA73-C1FA-499D-92F1-831AFDE3A3B5-it","21A7EA73-C1FA-499D-92F1-831AFDE3A3B5","","0","Immediatamente dopo una grandinata, al più tardi fino il stadio BBCH 73 (Acini della dimensione di un grano di pepe).","it","","","ApplicationComment","","","","","",""
"21A7EA73-C1FA-499D-92F1-831AFDE3A3B5-fr","21A7EA73-C1FA-499D-92F1-831AFDE3A3B5","","0","Immédiatement après une averse de grêle, jusqu'au stade BBCH 73 au plus tard (baies de la grosseur de plombs de chasse).","fr","","","ApplicationComment","","","","","",""
"21A7EA73-C1FA-499D-92F1-831AFDE3A3B5-de","21A7EA73-C1FA-499D-92F1-831AFDE3A3B5","","0","Unmittelbar nach Hagelschlag, bis spätestens BBCH 73 (Beeren sind schrotkorngross).","de","","","ApplicationComment","","","","","",""
"21BA481A-0C3E-4BA9-B8DE-5107AA622ADF-en","21BA481A-0C3E-4BA9-B8DE-5107AA622ADF","","0","","en","12080","","Obligation","","","","","",""
"21BA481A-0C3E-4BA9-B8DE-5107AA622ADF-de","21BA481A-0C3E-4BA9-B8DE-5107AA622ADF","","0","Nur für Topf- und Containerpflanzen.","de","12080","","Obligation","","","","","",""
"21BA481A-0C3E-4BA9-B8DE-5107AA622ADF-fr","21BA481A-0C3E-4BA9-B8DE-5107AA622ADF","","0","Seulement pour des plantes en pot et en container.","fr","12080","","Obligation","","","","","",""
"21BA481A-0C3E-4BA9-B8DE-5107AA622ADF-it","21BA481A-0C3E-4BA9-B8DE-5107AA622ADF","","0","Solamente per piante in vaso e in container.","it","12080","","Obligation","","","","","",""
"21CE4850-8A5C-41BD-BB84-1035DFFE0C87-en","21CE4850-8A5C-41BD-BB84-1035DFFE0C87","","0","","en","14297","","Obligation","","","","","",""
"21CE4850-8A5C-41BD-BB84-1035DFFE0C87-fr","21CE4850-8A5C-41BD-BB84-1035DFFE0C87","","0","BlossomProtect doit être utilisé avec BufferProtect ou BufferProtect NT.","fr","14297","","Obligation","","","","","",""
"21CE4850-8A5C-41BD-BB84-1035DFFE0C87-de","21CE4850-8A5C-41BD-BB84-1035DFFE0C87","","0","BlossomProtect ist gemeinsam mit BufferProtect oder BufferProtect NT anzuwenden.","de","14297","","Obligation","","","","","",""
"21CE4850-8A5C-41BD-BB84-1035DFFE0C87-it","21CE4850-8A5C-41BD-BB84-1035DFFE0C87","","0","BlossomProtect va utilizzato in combinazione con BufferProtect o BufferProtect NT.","it","14297","","Obligation","","","","","",""
"21DCBFDF-59F6-4E28-803C-BBA4FDE08FEA-en","21DCBFDF-59F6-4E28-803C-BBA4FDE08FEA","","0","","en","14277","","Obligation","","","","","",""
"21DCBFDF-59F6-4E28-803C-BBA4FDE08FEA-it","21DCBFDF-59F6-4E28-803C-BBA4FDE08FEA","","0","È possibile effettuare un trattamento frazionato. Trattamento frazionato conformemente alle indicazioni del titolare dell'autorizzazione (la dose indicata corrisponde al quantitativo totale autorizzato). ","it","14277","","Obligation","","","","","",""
"21DCBFDF-59F6-4E28-803C-BBA4FDE08FEA-fr","21DCBFDF-59F6-4E28-803C-BBA4FDE08FEA","","0","Il est possible de fractionner le traitement. Traitemtent fractionné conformément aux indications du titulaire de l'autorisation (le dosage indiqué correspond à la quantité totale autorisée). ","fr","14277","","Obligation","","","","","",""
"21DCBFDF-59F6-4E28-803C-BBA4FDE08FEA-de","21DCBFDF-59F6-4E28-803C-BBA4FDE08FEA","","0","Splitbehandlungen möglich. Splitbehandlung gemäss den Angaben der Bewilligungsinhaberin (angegebene Aufwandmenge entspricht total bewilligter Menge). ","de","14277","","Obligation","","","","","",""
