NK_PermissionHolder;FAX;AdditionalInformation;NAME;STREET;PostOfficeBox;NK_CodetableCity;Phone;NK_CodetableCountry
E6A0AECB-A699-477C-93FC-3070BA136714;;;Du Pont de Nemours (Belgium);Antoon Spinoystraat 6 ;;9C9A4E19-42D0-4926-9AE8-3F7BE0359754;;9E495CC6-2D2C-4E76-B183-8D98611AEBA4
E6E1504F-2309-4B3A-BA22-932FAE879092;;;Hermoo Belgium NV;Zepperenweg 257 ;;FF2C8D0B-D2E6-4511-AFCE-E8D3611E7847;;9E495CC6-2D2C-4E76-B183-8D98611AEBA4
E743F8AF-906B-4F2D-8CFF-797A1EE521A9;;;Sivam S.P.A.;Via Scarlatti 30 ;;9737080C-C1A2-4591-A6AF-75C453D3B343;;BE1D323D-29E4-4570-8618-5463896BE5D2
E756FB88-560A-4E5F-9A5E-4A95857CEAA7;;;Compo France SAS;Philippe Coutin, Zone industrielle ;;FC3548E8-20B0-42B3-9F33-3E753525E9CD;;C3FFE09F-F38F-42B3-8601-CE60DB2A37F5
E7574BD1-84C7-4819-8058-F916A9C1A63F;;;TBH Agrochemie GmbH;Grossfeiting 16a ;;A510FB6D-4722-4462-8242-A5D693B634BE;;29738AA2-5393-438D-BE07-9D6B56D2ACCF
E832C699-2587-41F9-909E-F7C363270208;;;LTT Crops LTD;Stasinou & Boumpoulinas 3 ;;D1C1B110-2A63-4AAD-8203-F294F0267329;;FB4131DC-DCA0-4E96-9664-E1D2484E4306
E99A9FEC-68DF-4311-85C9-0B3CA1FF72FE;;;Bayer (Schweiz) AG;Peter-Merian-Strasse 84;;CC8B2132-F96B-4042-B3DA-7A2A25B515C9;031 869 16 66;6698DCFD-D86E-4098-A5A4-DA5B71062093
E9B180EA-0041-4A07-A2D6-3D7649501FF0;;;I.B.G. S.R.L.;Via B. Bosco 57/3 ;16121;4538CBF6-E701-4BD4-98B9-C811DC08A284;;BE1D323D-29E4-4570-8618-5463896BE5D2
EA95D273-4342-44C3-9CDF-3B5EA34F6396;;;Logissain;Z.I. Argiésans ;;AE018FE6-8245-43DC-841C-BB38892B6BD1;;C3FFE09F-F38F-42B3-8601-CE60DB2A37F5
EAF6DF7B-6DD2-4329-B830-0A6995C8C832;;;Cosaco GmbH;Singapurstrasse 1 ;;5F6D3365-2A21-4F71-9485-65DA68B0DBFF;+49 40 2365 20 ;56CCE907-F002-4B0C-B948-98299B1FEA6E
ED249B21-3380-4D8E-A112-2054AF44416B;;;Proplan Plant Protection Company S.L.;Valle del Roncal 12-1 Pl Oficina N. 7 ;;80A92C29-BE22-4312-B599-FBA1EC6C94B8;;BEB87459-DB4C-4C85-84EB-BEF7C6E012EF
ED606D48-D9A4-4289-B484-77ED93BDB357;;;Compo GMBH;Gildenstr. 38 ;Postfach 2107;D8A48E0F-0820-43BC-A0A4-04C3629E8E4F;;56CCE907-F002-4B0C-B948-98299B1FEA6E
EE43F009-BAF6-46CB-9110-34FB03BF1FA2;;;Landring Weiz Lagerhausgenossenschaft & Co. KG;Marburger Strasse 51 ;;5319870B-01B8-434F-A29E-FEEC03D6FDFC;;29738AA2-5393-438D-BE07-9D6B56D2ACCF
EE919F6B-0749-405A-8F34-5BCDA3AC4A70;;;JT Agro Ltd;1 Bell Street, Maidenhead ;;F6FA8D37-7FE9-4497-BFCF-F14E51636A6D;;A0D7E6EA-CB57-4E37-8FAD-2FCF26F69804
EF113FC9-119F-4EEB-88C3-A17365813B9C;;;Star Agro Deutschland GmbH;Prof.-Reger-Strasse 22 ;;EA924F64-112F-4280-BB4B-CFAA2A8DE29A;;56CCE907-F002-4B0C-B948-98299B1FEA6E
EF9276CE-1A8D-4E3F-A200-E88F2616B7AB;;;Westland Schweiz GmbH ;Rudolf-Maag-Strasse  5;;F0D0C655-191C-4C26-A49D-8B418BABF609;079 557 99 44 ;6698DCFD-D86E-4098-A5A4-DA5B71062093
F01C9228-CDD3-4974-9922-25923B7B210B;;;Magan Italia S.R.L;Via G. Falcone , 13 ;;1F95509C-93D9-4A3E-902F-E558703B05B8;;BE1D323D-29E4-4570-8618-5463896BE5D2
F01EC623-86A5-42D3-979A-6EFA1DB0DC50;;;Linde Gas Schweiz AG ;Industriepark 10;;5CDBCC3F-FB83-4459-A40C-EA71105BE77E;058 748 17 62  mobile 079 322 32 01 ;6698DCFD-D86E-4098-A5A4-DA5B71062093
F05FD7E3-EA3C-46CE-A537-B40375F273AA;;;Andermatt Biocontrol Suisse AG;Stahlermatten 6;;5ED5B7CB-70CC-41BB-865D-5DF19CC490B5;062 917 50 05;6698DCFD-D86E-4098-A5A4-DA5B71062093
F06DBABB-473D-4BA2-A258-1D6EC5495E76;;;Satec ;Robert-Bosch-Str. 3 ;;AABCCBFF-98EF-4F5D-A7C0-B68B60D32E0A;;56CCE907-F002-4B0C-B948-98299B1FEA6E
F0854220-DB47-400F-A79B-1EAE90A996C6;;;Ste Phyto Sem;RN 10 Villejoubert 081 ;;A8387558-D7B7-4227-8A65-80B3A216C487;;C3FFE09F-F38F-42B3-8601-CE60DB2A37F5
F08A9B6A-CED5-43D1-ABD3-73CCF0D400C2;;;Agrim S.R.L;Strada Maggiore 70 ;;7776D241-D808-4974-950A-AD596DD60344;;BE1D323D-29E4-4570-8618-5463896BE5D2
F0A8AD0C-F8A7-4529-B80C-F7C6B7CFE106;;;ItalAgro S.R.L.;Via Cravero, 110 ;;087569DA-E477-40A3-8524-AFD37C054B6F;;BE1D323D-29E4-4570-8618-5463896BE5D2
F0B7ECDA-3650-4B12-8CB7-9497B95BD52B;;;Saint Hilaire;8 rue Christophe Colomb ;;1CF9948E-B94F-4798-B34E-8FA5413D801D;;C3FFE09F-F38F-42B3-8601-CE60DB2A37F5
F1434AA3-C9B6-41DE-BF69-C693E87CFAF1;;;Agrosel SRL;Via Alfieri 18 ;;BE0C2D32-A8FA-4ECE-A6A9-69B0D7070529;;BE1D323D-29E4-4570-8618-5463896BE5D2
F1524125-C104-4360-AC0D-47A2036FC45A;;;Taminco N.V.;Pantserschipstraat 207 ;;B5492A16-9287-4CA7-ABCF-F584610D256E;;9E495CC6-2D2C-4E76-B183-8D98611AEBA4
F1834AE2-CCBF-41D4-BF78-096CDDC336AF;;;Rohm and Haas Austria GmbH.;Diefenbachgasse 35-41 ;;573139E8-A5CF-4AA1-9E1D-8E829054E5A7;;29738AA2-5393-438D-BE07-9D6B56D2ACCF
F22B11E1-ECBA-4A45-8980-256C5CC6073F;;;Agrichem N.V.;Mons. Eestermansstraat 23 ;;E3D67B49-A422-4B01-A678-2F84CD6126E8;;9E495CC6-2D2C-4E76-B183-8D98611AEBA4
F266967B-5237-47FD-951C-9BC47F899F44;;;Cheminova Agro A/S; ;P.O. Box 9;7EC06D7C-3D04-424A-9D0A-045B1BC15A11;0045 96 90 96 90;02A7B748-C3DE-440D-823E-5303232DB2DA
F2A0A3EE-87D6-4697-BF98-F7FF2535F79F;;;G.Schaufler;Wiesengasse 8 ;;87CA9BFA-4833-4F72-9EE1-1D5414F49070;;29738AA2-5393-438D-BE07-9D6B56D2ACCF
F3148B35-3C53-4CC8-9A3B-972242D3ADA0;;;Fine Agrochemicals Limited;3, The Bull Ring ;WR 2 5AA;32297A43-CBA3-4946-90E8-FF2C6EB249FC;;DAC731AC-BB70-4164-B500-83559938B481
F3323691-BD7D-48CD-9340-4994A28BBC3F;;;Elefant Chemische Produkte GmbH;Ringstrasse 35 - 37 ;;63383C7E-471E-4463-9F9E-81AAC5B9375A;;56CCE907-F002-4B0C-B948-98299B1FEA6E
F3398B14-FE79-4C9A-BCC4-4DE9889E0FDC;;;IFR Associés SA;Rue du Mont-Blanc 9;1468;B60D0C62-FE74-419C-A0DE-094ACFB2F9E8;;6698DCFD-D86E-4098-A5A4-DA5B71062093
F3A61069-695E-4FB3-A528-AC2E354DD1D8;;;Seydoux Grains Sàrl;Le Ferrajoz 4;;3B6DE63C-18D5-4307-A993-C5456ED54218;;6698DCFD-D86E-4098-A5A4-DA5B71062093
F3FE8D14-435C-4F8B-B9CF-42B336FA43E1;;;ICL Italia Treviso srl;Via Monterumici 8 ;;034FA396-3E62-4F0E-A67C-D84904DC11A4;;BE1D323D-29E4-4570-8618-5463896BE5D2
F42A9003-20F5-4B57-B02E-599F42EC7C89;;;BASF SE;Speyerer Straße 2 ;67117;483277E1-CDE5-4FC4-A1F2-928CB0A2B973;;56CCE907-F002-4B0C-B948-98299B1FEA6E
F4A4E0D8-6DC2-4EDD-B90A-C1280B700D01;;;Tilco-Alginure GmbH;Holländerkoppel 1a ;;FE8338CE-80C1-4468-B184-B1B257B74BB0;;56CCE907-F002-4B0C-B948-98299B1FEA6E
F4CF215F-2BBA-412B-BC41-21DBF3C6081E;;;FMC France;bis quai Perrache ;11;BBF1A97F-5D0C-49CB-B483-5CE971858E94;;C3FFE09F-F38F-42B3-8601-CE60DB2A37F5
F55993FC-4748-4645-8ECA-7DF7F9A13783;;;Syngenta Italia S.P.A.;Via Gallarate, 139 ;;A47E38FB-58B9-45FC-8B35-6633C07B72E3;;BE1D323D-29E4-4570-8618-5463896BE5D2
F56BB0ED-5821-4DC9-B8FC-BF86DC8AFDFD;;;Prochimag di Mandrioli Guiseppe;Via Byron 10 ;;B76376D6-A6FD-4BCF-97D3-9F6763812A08;;BE1D323D-29E4-4570-8618-5463896BE5D2
F57A93CD-3AA9-4D90-87D8-ACAF732C1EF1;;;RHÔNE-POULENC Jardin;55, avenue René Cassin ;CP 219;F0CE69F0-F19F-40AC-8F3B-7B11EEE8C41E;;C3FFE09F-F38F-42B3-8601-CE60DB2A37F5
F5A520C6-4CA6-4DAC-9892-DA88CCD0951B;;;Agricoltura Italia;Corso Umberto Ix 92 ;;F73EB628-2C0B-437C-B993-57A0FD102042;;BE1D323D-29E4-4570-8618-5463896BE5D2
F5ED6854-80CA-411E-AC62-FE31C7179337;;;Bayer CropScience S.A.;14-20 Rue Pierre Baizet ;;6FCE7F18-9522-45D6-BAB4-C19F72403B54;;C3FFE09F-F38F-42B3-8601-CE60DB2A37F5
F881323A-8365-4B01-B457-79E277CA935B;;;Inter-Trade A/S;Aalevej 9 ;;C19D2F47-5F43-4DC5-AFD6-018032C90091;;02A7B748-C3DE-440D-823E-5303232DB2DA
F9CB71B1-821C-484A-848F-C7B838C9E9EB;;;Adama France SAS;33 Rue de Verdun ;;FE05A2F7-16C6-48D7-A607-96AB2AF345BE;;C3FFE09F-F38F-42B3-8601-CE60DB2A37F5
FA408835-F8E4-4D00-BB31-938DE9698348;;;Rhone-Poulenc AGRO GmbH;Emil-Hoffmann-Str. 1a ;;6BD025B0-7B75-40CE-A4EF-825D94D3D179;;56CCE907-F002-4B0C-B948-98299B1FEA6E
FAEB850E-0B1B-45D7-A042-3A8A6962E67C;;;Agrostar SARL;Rte. D'Echternac 15 ;;76F171BF-1764-409D-B984-845C5851B042;;C9DE192C-796F-4B51-BEDE-4B2CBAB63A5F
FB08DC93-986D-4153-BFAC-F5A50ACBF967;;;Siapa S.R.L.;Centro uffici San Siro Fab. D'Ala 1, Via Caldera 21 ;;7314989D-27F3-4713-B7BE-9E56356C8A6C;;BE1D323D-29E4-4570-8618-5463896BE5D2
FB12E55E-FF48-40C4-BB7C-5CFDACA8EF3B;;;S.A.G.A.  SA;Zone Industrielle de Rouvroy ;;C7003D18-3A6F-4924-BF63-64C027607F91;;C3FFE09F-F38F-42B3-8601-CE60DB2A37F5
FB53BB8E-8838-4BB2-ACF0-65B5523F31B4;;;Bayer CropScience AG; ;;753882CB-233C-4020-8631-1EF3ECFA49A8;0049 69 305 3763;56CCE907-F002-4B0C-B948-98299B1FEA6E
FB8A3370-44B1-4FD3-B24F-49F362C77A83;;;FMC Agricultural Solutions A/S;Thyboronvej 78 ;;41C49172-0DC8-4D9D-ADC9-1499A884E958;;02A7B748-C3DE-440D-823E-5303232DB2DA
FC969989-9163-408B-90EE-811D1ACA088C;;;Sharda Europe b.v.b.a.;Heedstraat 58 ;;10642F81-5DED-4D34-8DC9-776BBFE8E7F0;;9E495CC6-2D2C-4E76-B183-8D98611AEBA4
FD5E7C37-270B-45BB-919B-DDB2FC1D8441;;;Agform;Maidestone Heath Blundell Lane ;;5FDB36F4-796F-468F-AA08-39ED8E572DAE;;DAC731AC-BB70-4164-B500-83559938B481
FDBC50B6-6452-459B-863E-74CC09BEA55C;;;Feinchemie Schwebda GmbH;Strassburger Strasse 5 ;;CBAC1FFF-B612-4DAE-AC77-A1DDD36737EE;;56CCE907-F002-4B0C-B948-98299B1FEA6E
FE30ADE9-FC5C-4C46-B4C7-0B583C7569DA;;;SBM Life Science SA;Rue des Pilettes 3;;BCB1E4AD-8F6F-4F8E-8514-4050D546F8BA;;6698DCFD-D86E-4098-A5A4-DA5B71062093
FF21DE18-8617-453D-B405-444FF3251247;;;Amstutz-Produkte AG;Luzernstrasse 11 ;;8FED4B93-C17D-412A-9728-BFAAC065137B;041 448 14 41;6698DCFD-D86E-4098-A5A4-DA5B71062093
FF482DC0-DAC1-48A8-8B42-4120C4BDA2E6;;;Tessenderlo Groupe;rue du Trone 130 ;;5CE27CCD-6C46-440F-B7C1-2396604387F8;;9E495CC6-2D2C-4E76-B183-8D98611AEBA4
FF5434F6-1F6C-4096-9CD5-A654F3DE7B7B;;;Oro Agri International Ltd;Bankastraat 75 ;;0C61280D-6F40-4F38-B73A-D4B32776A857;;51F6122D-47EC-4051-97CC-01D7CF8E4758
FFDD1F4B-FD24-4C72-9DE1-8C3430D82F2C;;;Auschem Ltd;Celtic House, 3FI Victoria S.Douglas ;;020DECCF-0CE3-4750-81D6-C3722E89F53F;;DAC731AC-BB70-4164-B500-83559938B481
FFFBA80C-CD37-485B-BB13-4DA15F2DFC8A;;;DANAGRI; ;;43108203-FA86-4993-9F90-E947EC90C16A;;02A7B748-C3DE-440D-823E-5303232DB2DA
